,Region Code,Region,Year,Series,Percentage,Footnotes,Source,ISO,ISO_num
444,231,Ethiopia,2005,Percentage of individuals using the internet,0.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ETH,231
445,231,Ethiopia,2010,Percentage of individuals using the internet,0.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ETH,231
446,231,Ethiopia,2015,Percentage of individuals using the internet,13.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ETH,231
447,231,Ethiopia,2019,Percentage of individuals using the internet,16.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ETH,231
448,231,Ethiopia,2020,Percentage of individuals using the internet,16.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ETH,231
449,231,Ethiopia,2021,Percentage of individuals using the internet,16.7,Population aged 10 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",ETH,231
450,238,Falkland Islands (Malvinas),2000,Percentage of individuals using the internet,58.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FLK,238
451,238,Falkland Islands (Malvinas),2005,Percentage of individuals using the internet,84.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FLK,238
452,238,Falkland Islands (Malvinas),2010,Percentage of individuals using the internet,95.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FLK,238
453,238,Falkland Islands (Malvinas),2015,Percentage of individuals using the internet,98.3,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FLK,238
454,234,Faroe Islands,2000,Percentage of individuals using the internet,32.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRO,234
455,234,Faroe Islands,2005,Percentage of individuals using the internet,67.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRO,234
456,234,Faroe Islands,2010,Percentage of individuals using the internet,75.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRO,234
457,234,Faroe Islands,2015,Percentage of individuals using the internet,94.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRO,234
458,242,Fiji,2000,Percentage of individuals using the internet,1.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
459,242,Fiji,2005,Percentage of individuals using the internet,8.5,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
460,242,Fiji,2010,Percentage of individuals using the internet,20.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
461,242,Fiji,2015,Percentage of individuals using the internet,42.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
462,242,Fiji,2019,Percentage of individuals using the internet,77.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
463,242,Fiji,2020,Percentage of individuals using the internet,84.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
464,242,Fiji,2021,Percentage of individuals using the internet,87.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FJI,242
465,246,Finland,2000,Percentage of individuals using the internet,37.2,Population aged 15 years and over.;Has used at least one other Internet application besides e-mail in last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
466,246,Finland,2005,Percentage of individuals using the internet,74.5,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
467,246,Finland,2010,Percentage of individuals using the internet,86.9,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
468,246,Finland,2015,Percentage of individuals using the internet,86.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
469,246,Finland,2019,Percentage of individuals using the internet,89.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
470,246,Finland,2020,Percentage of individuals using the internet,92.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
471,246,Finland,2021,Percentage of individuals using the internet,92.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FIN,246
472,250,France,2000,Percentage of individuals using the internet,14.3,Population aged 15 years and over.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
473,250,France,2005,Percentage of individuals using the internet,42.9,Population aged 11 years and over.;Users in the last month.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
474,250,France,2010,Percentage of individuals using the internet,77.3,Population aged 16 to 74 years.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
475,250,France,2015,Percentage of individuals using the internet,78.0,Break in the time series.;Users in the last 3 months.;Population aged 15 years and over.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
476,250,France,2019,Percentage of individuals using the internet,83.3,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
477,250,France,2020,Percentage of individuals using the internet,84.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
478,250,France,2021,Percentage of individuals using the internet,86.1,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",FRA,250
479,254,French Guiana,2000,Percentage of individuals using the internet,9.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GUF,254
480,254,French Guiana,2005,Percentage of individuals using the internet,20.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GUF,254
481,258,French Polynesia,2000,Percentage of individuals using the internet,6.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PYF,258
482,258,French Polynesia,2005,Percentage of individuals using the internet,21.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PYF,258
483,258,French Polynesia,2010,Percentage of individuals using the internet,49.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PYF,258
484,258,French Polynesia,2015,Percentage of individuals using the internet,64.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",PYF,258
485,266,Gabon,2000,Percentage of individuals using the internet,1.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
486,266,Gabon,2005,Percentage of individuals using the internet,4.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
487,266,Gabon,2010,Percentage of individuals using the internet,13.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
488,266,Gabon,2015,Percentage of individuals using the internet,45.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
489,266,Gabon,2019,Percentage of individuals using the internet,68.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
490,266,Gabon,2020,Percentage of individuals using the internet,70.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
491,266,Gabon,2021,Percentage of individuals using the internet,71.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GAB,266
492,270,Gambia,2000,Percentage of individuals using the internet,0.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GMB,270
493,270,Gambia,2005,Percentage of individuals using the internet,3.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GMB,270
494,270,Gambia,2010,Percentage of individuals using the internet,9.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GMB,270
495,270,Gambia,2015,Percentage of individuals using the internet,17.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GMB,270
496,270,Gambia,2019,Percentage of individuals using the internet,28.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",GMB,270
